Restaurant,Customer,Date,Rating,Review
Nabat Eats,Amani G***,09 February 2024,Very good,Asked for a vinaigrette dressing instead of the tahini sauce for my salad but didn’t arrive
Nabat Eats,Ahmed H***,12 December 2023,Good,order not fresh. order date is the same as the expiry date printed on the package!
Sobia El Rahmany,Eslam Saeed ***,09 January 2024,Very good,لا
Sobia El Rahmany,Tamer L***,06 December 2023,Good,I specifically asked NOT to add cinnamon to the boxes but all of them were flooded with it!
Sobia El Rahmany,Sherin L***,28 November 2023,Very good,التغليف سئ جدا
Sobia El Rahmany,ahmed s***,28 November 2023,Good,لا
Sobia El Rahmany,ahmed s***,23 November 2023,Good,لا
Sobia El Rahmany,Abdelrahman E***,09 November 2023,Amazing,the driver has very bad attitude and didn't give me full change amount
Sobia El Rahmany,Hagar A***,11 October 2023,Good,الاوردر متلغبط ولا يوجد معالق
City Crepe,Mostafa Y***,30 January 2024,Good,Size is so small
FooolTank,Sarah G***,21 January 2024,Good,الاومليت حلو جداا البطاطس الشيبسى كانت وحشه جدااا ناشفه اوى زى الخشب بس السلطه و الطحينه حلوين جدا
FooolTank,Mohamed M***,06 December 2023,Good,اسعار الاكل على التطبيق غير اللي وصلتلي مكنتش متحدثة قمة في الاهمال
FooolTank,Hayat T***,19 November 2023,Good,جالي فول بالبيض بدل بطاطس مهروسه بالبيض انا مش هاكله عايزه فلوسه
FooolTank,Mohamed H***,25 July 2023,Good,الوجبة فى غاية السوء البطاطس، مليئة زيت و حجر غير قابله للمضغ
FooolTank,Mohamed K***,14 July 2023,Good,"حجم الرغيف أصغر من إيدي و في مقابل سعر عالي.. طب الأكل طعمه حلو؟ لأ, أقل من المتوقع, كنت فاكر لما السعر بيبقي عالي الأكل بيبقي أحلي من المطاعم التانية.. أكلت الأكل و أنا مش مبسوط من الطعم, دا غير إني مشبعتش لأن الكمية قليلة.. ¯\_( ° -°)_/¯ بالنسبة للتغليف كان كويس و الطلب وصل قبل ميعاده بنص ساعة كاملة"
FooolTank,Ahmed I***,01 April 2023,Good,"they remove everything from the sandwich upon adding any extra item, and when I called them they told me you have to mention every topping in the comments (including the ones in the sandwich description) else they remove everything ... totally idiotic approach which is expected from such rude customer service"
FooolTank,kelvin b***,25 March 2023,Amazing,Excellent service and great food
FooolTank,Lama F***,19 January 2023,Good,تم اصابة فردين بنزلة معوية بعد تناول وجبه الافطار سولو بوكس - فطار بوكس
FooolTank,Noura h***,16 January 2023,Very good,طلبت فول بدون طحينه لوجود حساسيه عندي وكتبت ملاحظه لكن الفول جاء بطحينه وادى الى تعبي الشديد !
FooolTank,Hagar Hussein H***,21 November 2022,Good,We were 10 people sharing this food all of us got diarrhea 2 of us couldn’t come to work today
FooolTank,Yiara O***,23 July 2022,Good,اكل كويس بس بيحطوا عيش قليل جدا مع الوجبة
FooolTank,Mohamed H***,21 June 2022,Good,Too expensive for the quality and the taste of the sandwich I won't get anything from them again
FooolTank,zainab ***,14 June 2022,Good,وجدت ظفر في الاكل
FooolTank,Donia A. Gomaa ***,26 May 2022,Good,الوجبة جات بدون عيش
FooolTank,Gehad E***,31 March 2022,Good,الاكل وصل مدلوق علي بعضه والعلبة ملخبطة
FooolTank,Sohaila S***,17 March 2022,Amazing,Great
FooolTank,Nour A***,16 March 2022,Amazing,The foood is amazing and came on time thanks
FooolTank,Tameem A***,15 March 2022,Good,الاكل تحفه بس التوصيل بطيء جداً
FooolTank,Amr H***,13 March 2022,Good,اوك
FooolTank,Shery a***,27 February 2022,Very good,ساندويتش الفولزكان مالج خففو الملح ف الأكل
FooolTank,Gaber M***,18 February 2022,Good,الاكل كان ملحه مش متظبط والطعم اقل من عربيات الفول اللي في الشارع
FooolTank,Amr H***,18 February 2022,Very good,اوك
FooolTank,Tamer T***,15 February 2022,Amazing,Cool
FooolTank,Moustafa A***,09 February 2022,Amazing,Great
FooolTank,Tawfik O***,06 February 2022,Amazing,Excellent food and very clean delivery
FooolTank,heba e***,02 February 2022,Very good,The eggs in the sandwich weren't good
FooolTank,Mohamed H***,29 January 2022,Good,الاكل كان وحش اوي اوي اوي والسندوتشات غالية جدا جدا علي الفاضي عمري ما هطلب تاني منهم ابدا
FooolTank,First Name L***,26 January 2022,Good,العيش بارد
FooolTank,Shery a***,20 January 2022,Very good,ساندويتش الفلافل مالح وبارد و ساندوتش الفول بارد
FooolTank,Mariam G***,17 January 2022,Good,ساندوتش الطعميه كان ناشف جداً و مش باين الجبنه فيه و الاوملت فيه قشر
FooolTank,Mariam T***,16 January 2022,Very good,Love the breakfast.
FooolTank,El L***,12 January 2022,Good,Driver did not read my instructions for delivery
FooolTank,Mira S***,02 January 2022,Good,البطاطس دى فرز تالت تقريبا !! و جالى فيها زلطة صغيرة جدا كان ممكن تكسر سنانى !!
FooolTank,Amr S***,30 December 2021,Amazing,Great
FooolTank,Hoda S***,22 December 2021,Good,Not fast enough
FooolTank,Amr S***,21 December 2021,Amazing,Great
FooolTank,Karim M***,19 December 2021,Very good,"The food was fine, but it arrived with no sporks/spoons, or salt and pepper"
FooolTank,Omar A***,06 December 2021,Very good,Tasty food
FooolTank,Shery a***,03 December 2021,Very good,الشيبسي وحش جدا وبارد ومجلد ورميت نصه والزلابيه وحشه والكبده مالحه شويه
FooolTank,mohammad.islam@cilantrocafe.net ***,01 December 2021,Good,Thanks
FooolTank,Virginia Y***,28 November 2021,Amazing,Great food
FooolTank,Noha I***,21 November 2021,Good,"Some sandwiches came in a very bad condition. Fries was so cold, fossiled and not fresh at all and barely filling quaterly the sandwich."
FooolTank,Ikon C***,19 November 2021,Amazing,always consitanty excellent.
Sayed Hanafy,Bondok M***,04 February 2024,Amazing,Thanks
Sayed Hanafy,Eslam M***,28 January 2024,Good,الصلصه قليله جداا
Happy Dolphin,Anas A***,06 February 2024,Good,ياريت تهتموا اكتر بال quality control كطعم واضافات .
Happy Dolphin,Gaby D***,02 February 2024,Good,order was missing. not complete otder.
Happy Dolphin,Gaby D***,26 January 2024,Very good,food tcold cold cold temperature
Happy Dolphin,Gaby D***,19 January 2024,Good,grilled chicken sandwich missing lettuce ? why
Happy Dolphin,قارئة التاروت المصرية و***,17 January 2024,Good,الكوارع كانت سيئة جدا ، مش مستوية و مافيش فيها طعم
Happy Dolphin,Gaby D***,15 January 2024,Very good,salad is terrible. and not as per the photo. very bad.
Happy Dolphin,Gaby D***,14 January 2024,Good,for the third time food came cold cold. you should do something about it.
Happy Dolphin,Gaby D***,06 January 2024,Very good,the pickles missing gaulflowe. as it demonstrated in your food list.
Happy Dolphin,Gaby D***,26 December 2023,Very good,riders know nowhere in dawntown. food gets cold.
Happy Dolphin,yehia h***,19 December 2023,Amazing,Very good driver fast and reliable
Happy Dolphin,Gaby D***,19 December 2023,Good,french fries are not well fried and very fatty. ( very bad.)
Happy Dolphin,Gaby D***,11 December 2023,Very good,colslow portion is too smal. for its price....
Tacos wa teshba3,Mina M***,18 January 2024,Amazing,chicken taco would be better without the coleslaw everything else was pretty good.
Tacos wa teshba3,Dalia H***,31 December 2023,Amazing,"Restaurant looks great.Couple of notes add sour cream, dry chicken , add cheese to the quesdilas."
KFC,Anuranjan A***,06 February 2024,Good,"Worst KFC Fried Chicken Ever, It's not at all KFC Standard Chicken Receipe. Shame for KFC Brand"
KFC,Angham Ahmed ***,02 January 2024,Good,الخلطه كانت سيئه جدآ
Batates And Zalabya,Asmaa B***,31 December 2023,Good,التأخير بس
Batates And Zalabya,ALShaimaa E***,23 October 2023,Good,Packaging was terrible all fall in the plastic bag
Batates And Zalabya,shiren m***,06 October 2023,Good,الجبنه ردبئه المذاق و خفيفه
City Drink,Ahmed S***,04 January 2024,Good,منصحش حد بي اسوء مايكووون.
City Drink,Amira N***,16 December 2023,Good,طلبت سلطة فواكه. الفرولة واليوسفي كان بايظين
City Drink,N W***,07 December 2023,Good,بعتولي جوز هند بتلج وانا طالبة بينا كولادا!! لو معندكش اناناس اقول لكن ماتبعتليش اي حاجة بدون اهتمام
City Drink,Hend E***,09 November 2023,Good,الموز كان اسمر والسوبيا طعمها كان غريب وباظط تاني يوم
City Drink,David M***,01 November 2023,Amazing,this is so underated ❤️
City Drink,Simoon Samir ***,22 October 2023,Good,الاورد جة ناقص
City Drink,Eslam Farouk ***,10 October 2023,Good,اسوأ تجربه لعصير منصحش حد ابدا يشتري منه
City Drink,Mohamed M***,12 September 2023,Good,طلبت عصير و قشطوطه بالمكسرات و الله دعيت عليهم و انا باكل من كتر ما الحاجه وحشه و اضطريت ارميها
City Drink,مصطفي ع***,18 July 2023,Good,اسوء عصير ف العالم ولله
City Drink,Nancy o***,04 July 2023,Good,ميلك شيك مانجو جالى مانجه بالبن و قنبله بلايسكريم. جت قنبله عاديه و القشطه على الوش بايظه 🤮🤮
City Drink,ام محمد ج***,25 May 2023,Very good,عصير البرتقال ماكان طبيعي مخلوط بعصير صنلعي بنسبة كبيرة
City Drink,Mahmoud S***,24 May 2023,Good,طلبت قنبلة الاتنين الي اكلوا منها تعبوا في حاجة في الفاكهة او في الاضافات انا مش هطلب من المكان ده
City Drink,Amina K***,06 February 2023,Good,I found a metal stick in the food
City Drink,Hany A***,13 January 2023,Good,حاجتهم سيئة جدا و كلها ماية و سكر
City Drink,Terry H***,06 January 2023,Very good,عصير حلو و فروت سلاط حلوة
La Manuela,Omneya A***,31 January 2024,Amazing,Great quality of food
La Manuela,Roudayna S***,24 January 2024,Good,لو سمحت انا طلب ريد بول مع الاوردر وموصلنيش
La Manuela,Maha H***,28 December 2023,Very good,"I accept the pricing with the vat and delivery, but why service? I was not eating at the restaurant"
La Manuela,Heba G***,06 December 2023,Good,الأكل مش وحش بس المطعم مجهول لا عنوان ولا اي حساب على الفيس ولا انستا ورافض يفصح عن عنوانه
La Manuela,Omneya A***,06 December 2023,Amazing,That was the best burger i’ve ever had.. the meat quality and taste were amazing.
La Manuela,Ahmed F***,05 December 2023,Amazing,You didn’t find me a driver on time
La Manuela,Raghad B***,30 November 2023,Amazing,"good came hot, fresh and well packaged. I ordered pasta, it was delicious and well flavoured 👍👍"
WAFFLICIOUS,Ahmed E***,05 January 2024,Good,The delivery man is rude
WAFFLICIOUS,Heidi M***,05 November 2023,Amazing,Portion is small for the price
WAFFLICIOUS,Sherifa M***,28 June 2023,Very good,الايس كريم جي سايح
WAFFLICIOUS,mohammed n***,19 January 2023,Very good,الpackaging يجنن وال boxes حجمها ممتاز مع الاكل نفسه حجم السويت كان اصغر مما توقعت لكن التيست جميلة
WAFFLICIOUS,Mumina B***,01 January 2023,Very good,Its so underrated one of the best waffles I’ve had
WAFFLICIOUS,Hadeer M***,21 October 2022,Good,This was the worst waffles i ate bgd
WAFFLICIOUS,Nouran Y***,08 June 2022,Amazing,it's my first experience and it was excellent
WAFFLICIOUS,Mariam O***,25 May 2022,Good,"The juice was spilled everywhere, portions are way too small and tasted likey were old. Never buying."
WAFFLICIOUS,Nada F***,05 May 2022,Good,فاضي طلبت ٢ وافل مكس جبن ومكس لحوم مفيهوش غير سلطه ولحسة جبنه
WAFFLICIOUS,mohamed i***,12 April 2022,Amazing,waffles were delicius but it took more than a hour and a half to deliver it
WAFFLICIOUS,Rahma M***,21 March 2022,Amazing,I would like if they add option for requesting the same topping thrice
WAFFLICIOUS,Rahma M***,19 March 2022,Amazing,Thanks for the good service
WAFFLICIOUS,Helena S***,04 March 2022,Very good,I paid for many fruit picese but i only got couples
WAFFLICIOUS,Laila M***,03 March 2022,Amazing,Great
WAFFLICIOUS,Amera I***,13 February 2022,Amazing,So happy
WAFFLICIOUS,Noha W***,11 February 2022,Amazing,The delivery man was really fast and professional.
WAFFLICIOUS,Ali E***,21 January 2022,Good,"Worst chocolate is the Dark chocolate on waffle, apparently its hersheys sause chocolate"
WAFFLICIOUS,Youssif H***,13 January 2022,Amazing,Great
WAFFLICIOUS,Bakinam A***,12 January 2022,Good,جيد
WAFFLICIOUS,Kegham D***,12 January 2022,Good,Unfortunately the food was cold and very disappoiting
WAFFLICIOUS,مروان م***,07 January 2022,Good,كمية قليلة جداً جداً جدددداً، ووصل رطب مثل الخبز ومش مقرمش ابداً
